,FECHA HECHO,CANTIDAD
1717,2014-09-14,34.0
1718,2014-09-15,38.0
1719,2014-09-16,27.0
1720,2014-09-17,36.0
1721,2014-09-18,33.0
1722,2014-09-19,24.0
1723,2014-09-20,50.0
1724,2014-09-21,39.0
1725,2014-09-22,35.0
1726,2014-09-23,33.0
1727,2014-09-24,40.0
1728,2014-09-25,36.0
1729,2014-09-26,34.0
1730,2014-09-27,27.0
1731,2014-09-28,35.0
1732,2014-09-29,41.0
1733,2014-09-30,28.0
1734,2014-10-01,55.0
1735,2014-10-02,41.0
1736,2014-10-03,33.0
1737,2014-10-04,33.0
1738,2014-10-05,26.0
1739,2014-10-06,29.0
1740,2014-10-07,36.0
1741,2014-10-08,27.0
1742,2014-10-09,25.0
1743,2014-10-10,35.0
1744,2014-10-11,26.0
1745,2014-10-12,21.0
1746,2014-10-13,29.0
1747,2014-10-14,43.0
1748,2014-10-15,34.0
1749,2014-10-16,24.0
1750,2014-10-17,39.0
1751,2014-10-18,21.0
1752,2014-10-19,38.0
1753,2014-10-20,44.0
1754,2014-10-21,23.0
1755,2014-10-22,37.0
1756,2014-10-23,23.0
1757,2014-10-24,26.0
1758,2014-10-25,39.0
1759,2014-10-26,24.0
1760,2014-10-27,38.0
1761,2014-10-28,18.0
1762,2014-10-29,25.0
1763,2014-10-30,30.0
1764,2014-10-31,28.0
1765,2014-11-01,57.0
1766,2014-11-02,17.0
1767,2014-11-03,41.0
1768,2014-11-04,37.0
1769,2014-11-05,35.0
1770,2014-11-06,26.0
1771,2014-11-07,35.0
1772,2014-11-08,24.0
1773,2014-11-09,28.0
1774,2014-11-10,38.0
1775,2014-11-11,40.0
1776,2014-11-12,23.0
1777,2014-11-13,18.0
1778,2014-11-14,31.0
1779,2014-11-15,31.0
1780,2014-11-16,36.0
1781,2014-11-17,23.0
1782,2014-11-18,34.0
1783,2014-11-19,31.0
1784,2014-11-20,30.0
1785,2014-11-21,30.0
1786,2014-11-22,25.0
1787,2014-11-23,26.0
1788,2014-11-24,21.0
1789,2014-11-25,25.0
1790,2014-11-26,31.0
1791,2014-11-27,25.0
1792,2014-11-28,27.0
1793,2014-11-29,27.0
1794,2014-11-30,19.0
1795,2014-12-01,62.0
1796,2014-12-02,23.0
1797,2014-12-03,23.0
1798,2014-12-04,26.0
1799,2014-12-05,18.0
1800,2014-12-06,18.0
1801,2014-12-07,18.0
1802,2014-12-08,33.0
1803,2014-12-09,19.0
1804,2014-12-10,30.0
1805,2014-12-11,19.0
1806,2014-12-12,21.0
1807,2014-12-13,15.0
1808,2014-12-14,24.0
1809,2014-12-15,33.0
1810,2014-12-16,23.0
1811,2014-12-17,19.0
1812,2014-12-18,18.0
1813,2014-12-19,25.0
1814,2014-12-20,25.0
1815,2014-12-21,21.0
1816,2014-12-22,19.0
1817,2014-12-23,19.0
1818,2014-12-24,16.0
1819,2014-12-25,34.0
1820,2014-12-26,18.0
1821,2014-12-27,16.0
1822,2014-12-28,19.0
1823,2014-12-29,24.0
1824,2014-12-30,6.0
1825,2014-12-31,19.0
1826,2015-01-01,190.0
1827,2015-01-02,45.0
1828,2015-01-03,43.0
1829,2015-01-04,46.0
1830,2015-01-05,52.0
1831,2015-01-06,40.0
1832,2015-01-07,32.0
1833,2015-01-08,53.0
1834,2015-01-09,33.0
1835,2015-01-10,40.0
1836,2015-01-11,45.0
1837,2015-01-12,33.0
1838,2015-01-13,41.0
1839,2015-01-14,48.0
1840,2015-01-15,71.0
1841,2015-01-16,46.0
1842,2015-01-17,52.0
1843,2015-01-18,60.0
1844,2015-01-19,54.0
1845,2015-01-20,41.0
1846,2015-01-21,60.0
1847,2015-01-22,61.0
1848,2015-01-23,59.0
1849,2015-01-24,53.0
1850,2015-01-25,50.0
1851,2015-01-26,59.0
1852,2015-01-27,53.0
1853,2015-01-28,48.0
1854,2015-01-29,47.0
1855,2015-01-30,49.0
1856,2015-01-31,42.0
1857,2015-02-01,111.0
1858,2015-02-02,87.0
1859,2015-02-03,60.0
1860,2015-02-04,52.0
1861,2015-02-05,81.0
1862,2015-02-06,63.0
1863,2015-02-07,49.0
1864,2015-02-08,62.0
1865,2015-02-09,66.0
1866,2015-02-10,67.0
1867,2015-02-11,62.0
1868,2015-02-12,59.0
1869,2015-02-13,83.0
1870,2015-02-14,60.0
1871,2015-02-15,97.0
1872,2015-02-16,89.0
1873,2015-02-17,73.0
1874,2015-02-18,78.0
1875,2015-02-19,64.0
1876,2015-02-20,69.0
1877,2015-02-21,47.0
1878,2015-02-22,78.0
1879,2015-02-23,63.0
1880,2015-02-24,63.0
1881,2015-02-25,57.0
1882,2015-02-26,40.0
1883,2015-02-27,61.0
1884,2015-02-28,57.0
1885,2015-03-01,72.0
1886,2015-03-02,68.0
1887,2015-03-03,75.0
1888,2015-03-04,59.0
1889,2015-03-05,81.0
1890,2015-03-06,51.0
1891,2015-03-07,49.0
1892,2015-03-08,81.0
1893,2015-03-09,75.0
1894,2015-03-10,73.0
1895,2015-03-11,54.0
1896,2015-03-12,58.0
1897,2015-03-13,55.0
1898,2015-03-14,63.0
1899,2015-03-15,98.0
1900,2015-03-16,83.0
1901,2015-03-17,71.0
1902,2015-03-18,60.0
1903,2015-03-19,46.0
1904,2015-03-20,70.0
1905,2015-03-21,44.0
1906,2015-03-22,54.0
1907,2015-03-23,46.0
1908,2015-03-24,53.0
1909,2015-03-25,48.0
1910,2015-03-26,39.0
1911,2015-03-27,45.0
1912,2015-03-28,61.0
1913,2015-03-29,64.0
1914,2015-03-30,51.0
1915,2015-03-31,41.0
1916,2015-04-01,107.0
1917,2015-04-02,53.0
1918,2015-04-03,37.0
1919,2015-04-04,51.0
1920,2015-04-05,69.0
1921,2015-04-06,77.0
1922,2015-04-07,63.0
1923,2015-04-08,64.0
1924,2015-04-09,83.0
1925,2015-04-10,75.0
1926,2015-04-11,57.0
1927,2015-04-12,74.0
1928,2015-04-13,78.0
1929,2015-04-14,57.0
1930,2015-04-15,79.0
1931,2015-04-16,53.0
1932,2015-04-17,49.0
1933,2015-04-18,58.0
1934,2015-04-19,61.0
1935,2015-04-20,65.0
1936,2015-04-21,75.0
1937,2015-04-22,62.0
1938,2015-04-23,76.0
1939,2015-04-24,56.0
1940,2015-04-25,64.0
1941,2015-04-26,49.0
1942,2015-04-27,84.0
1943,2015-04-28,54.0
1944,2015-04-29,69.0
1945,2015-04-30,65.0
1946,2015-05-01,81.0
1947,2015-05-02,64.0
1948,2015-05-03,69.0
1949,2015-05-04,65.0
1950,2015-05-05,84.0
1951,2015-05-06,67.0
1952,2015-05-07,54.0
1953,2015-05-08,72.0
1954,2015-05-09,59.0
1955,2015-05-10,72.0
1956,2015-05-11,70.0
1957,2015-05-12,50.0
1958,2015-05-13,50.0
1959,2015-05-14,65.0
1960,2015-05-15,74.0
1961,2015-05-16,59.0
1962,2015-05-17,84.0
1963,2015-05-18,39.0
1964,2015-05-19,58.0
1965,2015-05-20,55.0
1966,2015-05-21,59.0
1967,2015-05-22,62.0
1968,2015-05-23,48.0
1969,2015-05-24,50.0
1970,2015-05-25,45.0
1971,2015-05-26,73.0
1972,2015-05-27,63.0
1973,2015-05-28,70.0
1974,2015-05-29,51.0
1975,2015-05-30,48.0
1976,2015-05-31,61.0
1977,2015-06-01,135.0
1978,2015-06-02,63.0
1979,2015-06-03,61.0
1980,2015-06-04,59.0
1981,2015-06-05,61.0
1982,2015-06-06,48.0
1983,2015-06-07,65.0
1984,2015-06-08,38.0
1985,2015-06-09,59.0
1986,2015-06-10,68.0
1987,2015-06-11,56.0
1988,2015-06-12,64.0
1989,2015-06-13,50.0
1990,2015-06-14,71.0
1991,2015-06-15,67.0
1992,2015-06-16,90.0
1993,2015-06-17,55.0
1994,2015-06-18,52.0
1995,2015-06-19,48.0
1996,2015-06-20,62.0
1997,2015-06-21,64.0
1998,2015-06-22,50.0
1999,2015-06-23,52.0
2000,2015-06-24,56.0
2001,2015-06-25,29.0
2002,2015-06-26,61.0
2003,2015-06-27,39.0
2004,2015-06-28,44.0
2005,2015-06-29,57.0
2006,2015-06-30,55.0
2007,2015-07-01,98.0
2008,2015-07-02,48.0
2009,2015-07-03,53.0
2010,2015-07-04,49.0
2011,2015-07-05,57.0
2012,2015-07-06,63.0
2013,2015-07-07,59.0
2014,2015-07-08,67.0
2015,2015-07-09,53.0
2016,2015-07-10,58.0
2017,2015-07-11,59.0
2018,2015-07-12,53.0
2019,2015-07-13,67.0
2020,2015-07-14,78.0
2021,2015-07-15,70.0
2022,2015-07-16,52.0
2023,2015-07-17,54.0
2024,2015-07-18,49.0
2025,2015-07-19,83.0
2026,2015-07-20,46.0
2027,2015-07-21,81.0
2028,2015-07-22,56.0
2029,2015-07-23,67.0
2030,2015-07-24,79.0
2031,2015-07-25,71.0
2032,2015-07-26,76.0
2033,2015-07-27,71.0
2034,2015-07-28,67.0
2035,2015-07-29,48.0
2036,2015-07-30,61.0
2037,2015-07-31,55.0
2038,2015-08-01,108.0
2039,2015-08-02,60.0
2040,2015-08-03,85.0
2041,2015-08-04,72.0
2042,2015-08-05,71.0
2043,2015-08-06,56.0
2044,2015-08-07,44.0
2045,2015-08-08,67.0
2046,2015-08-09,76.0
2047,2015-08-10,87.0
2048,2015-08-11,85.0
2049,2015-08-12,64.0
2050,2015-08-13,69.0
2051,2015-08-14,73.0
2052,2015-08-15,76.0
2053,2015-08-16,72.0
2054,2015-08-17,66.0
2055,2015-08-18,74.0
2056,2015-08-19,77.0
2057,2015-08-20,75.0
2058,2015-08-21,86.0
2059,2015-08-22,73.0
2060,2015-08-23,83.0
2061,2015-08-24,76.0
2062,2015-08-25,82.0
2063,2015-08-26,67.0
2064,2015-08-27,47.0
2065,2015-08-28,64.0
2066,2015-08-29,48.0
2067,2015-08-30,58.0
2068,2015-08-31,59.0
2069,2015-09-01,115.0
2070,2015-09-02,77.0
2071,2015-09-03,68.0
2072,2015-09-04,68.0
2073,2015-09-05,63.0
2074,2015-09-06,78.0
2075,2015-09-07,65.0
2076,2015-09-08,70.0
2077,2015-09-09,67.0
2078,2015-09-10,72.0
2079,2015-09-11,58.0
2080,2015-09-12,53.0
2081,2015-09-13,63.0
2082,2015-09-14,78.0
2083,2015-09-15,50.0
2084,2015-09-16,56.0
2085,2015-09-17,58.0
2086,2015-09-18,54.0
2087,2015-09-19,46.0
2088,2015-09-20,60.0
2089,2015-09-21,67.0
2090,2015-09-22,54.0
2091,2015-09-23,63.0
2092,2015-09-24,49.0
2093,2015-09-25,62.0
2094,2015-09-26,43.0
2095,2015-09-27,59.0
2096,2015-09-28,52.0
2097,2015-09-29,46.0
2098,2015-09-30,59.0
2099,2015-10-01,125.0
2100,2015-10-02,66.0
2101,2015-10-03,61.0
2102,2015-10-04,60.0
2103,2015-10-05,58.0
2104,2015-10-06,59.0
2105,2015-10-07,45.0
2106,2015-10-08,46.0
2107,2015-10-09,55.0
2108,2015-10-10,82.0
2109,2015-10-11,61.0
2110,2015-10-12,48.0
2111,2015-10-13,79.0
2112,2015-10-14,80.0
2113,2015-10-15,69.0
2114,2015-10-16,64.0
2115,2015-10-17,59.0
2116,2015-10-18,52.0
2117,2015-10-19,85.0
2118,2015-10-20,55.0
2119,2015-10-21,63.0
2120,2015-10-22,44.0
2121,2015-10-23,76.0
2122,2015-10-24,52.0
2123,2015-10-25,63.0
2124,2015-10-26,62.0
2125,2015-10-27,70.0
2126,2015-10-28,59.0
2127,2015-10-29,48.0
2128,2015-10-30,56.0
2129,2015-10-31,56.0
2130,2015-11-01,90.0
2131,2015-11-02,52.0
2132,2015-11-03,56.0
2133,2015-11-04,55.0
2134,2015-11-05,48.0
2135,2015-11-06,62.0
2136,2015-11-07,52.0
2137,2015-11-08,39.0
2138,2015-11-09,51.0
2139,2015-11-10,41.0
2140,2015-11-11,60.0
2141,2015-11-12,71.0
2142,2015-11-13,54.0
2143,2015-11-14,34.0
2144,2015-11-15,52.0
2145,2015-11-16,35.0
2146,2015-11-17,56.0
2147,2015-11-18,46.0
2148,2015-11-19,48.0
2149,2015-11-20,51.0
2150,2015-11-21,47.0
2151,2015-11-22,50.0
2152,2015-11-23,49.0
2153,2015-11-24,48.0
2154,2015-11-25,54.0
2155,2015-11-26,52.0
2156,2015-11-27,33.0
2157,2015-11-28,37.0
2158,2015-11-29,54.0
2159,2015-11-30,46.0
2160,2015-12-01,87.0
2161,2015-12-02,49.0
2162,2015-12-03,43.0
2163,2015-12-04,41.0
2164,2015-12-05,32.0
2165,2015-12-06,43.0
2166,2015-12-07,53.0
2167,2015-12-08,50.0
2168,2015-12-09,36.0
2169,2015-12-10,43.0
2170,2015-12-11,45.0
2171,2015-12-12,36.0
2172,2015-12-13,58.0
2173,2015-12-14,43.0
2174,2015-12-15,42.0
2175,2015-12-16,49.0
2176,2015-12-17,28.0
2177,2015-12-18,27.0
2178,2015-12-19,40.0
2179,2015-12-20,41.0
2180,2015-12-21,54.0
2181,2015-12-22,25.0
2182,2015-12-23,29.0
2183,2015-12-24,59.0
2184,2015-12-25,70.0
2185,2015-12-26,35.0
2186,2015-12-27,26.0
2187,2015-12-28,43.0
2188,2015-12-29,33.0
2189,2015-12-30,33.0
2190,2015-12-31,35.0
2191,2016-01-01,315.0
2192,2016-01-02,60.0
2193,2016-01-03,43.0
2194,2016-01-04,65.0
2195,2016-01-05,53.0
2196,2016-01-06,58.0
2197,2016-01-07,48.0
2198,2016-01-08,60.0
2199,2016-01-09,49.0
2200,2016-01-10,64.0
2201,2016-01-11,55.0
2202,2016-01-12,66.0
2203,2016-01-13,63.0
2204,2016-01-14,65.0
2205,2016-01-15,75.0
2206,2016-01-16,55.0
2207,2016-01-17,64.0
2208,2016-01-18,71.0
2209,2016-01-19,69.0
2210,2016-01-20,69.0
2211,2016-01-21,36.0
2212,2016-01-22,45.0
2213,2016-01-23,54.0
2214,2016-01-24,52.0
2215,2016-01-25,70.0
2216,2016-01-26,42.0
2217,2016-01-27,60.0
2218,2016-01-28,55.0
2219,2016-01-29,68.0
2220,2016-01-30,53.0
2221,2016-01-31,60.0
2222,2016-02-01,152.0
2223,2016-02-02,79.0
2224,2016-02-03,56.0
2225,2016-02-04,67.0
2226,2016-02-05,64.0
2227,2016-02-06,65.0
2228,2016-02-07,76.0
2229,2016-02-08,73.0
2230,2016-02-09,70.0
2231,2016-02-10,84.0
2232,2016-02-11,64.0
2233,2016-02-12,51.0
2234,2016-02-13,61.0
2235,2016-02-14,56.0
2236,2016-02-15,67.0
2237,2016-02-16,60.0
